Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
148399,1.945310168,-0.178889334,-2.000132466,1.132317375,0.630763877,-0.239147166,0.326141457,0.007094536,0.401182809,0.488986048,-0.143523615,-0.735115625,-3.223044701,1.292514076,-0.815572317,-0.258011777,-0.371469096,0.369846856,0.231178215,-0.357926009,0.060004262,0.094465689,-0.025167037,0.216094155,0.383478807,-0.511381055,-0.050803237,-0.068623169,47.85,0
148468,0.218810192,2.71585508,-5.111657839,6.310660974,-0.848345065,-0.882445799,-2.902079247,0.939162178,-3.627698142,-1.873330853,1.203834484,-6.172629918,-0.921364297,-3.941965105,-0.062221383,-5.241049108,-8.152829372,-3.243436445,1.935483754,0.381681939,1.083640212,1.037323802,0.062325138,0.532489604,-0.149144855,0.639579646,0.351567638,-0.001816515,0.76,1
148476,-1.12509161,3.682876144,-6.556167949,4.016730951,-0.425570578,-2.03120987,-2.650137222,1.131249354,-2.946889539,-4.8164008,2.155796085,-6.285124952,-1.125625388,-6.800098088,0.924933779,-5.239604388,-5.017907869,-1.349308859,2.868602895,0.452241311,1.185579782,1.348156129,-0.053685573,0.284121985,-1.174469182,-0.087832215,0.718789578,0.676215949,0.76,1
148479,-1.541678492,3.846799676,-7.604114173,3.121458585,-1.254924173,-2.084875078,-2.385026925,1.471139823,-2.53050725,-5.17565968,1.927185749,-6.011154692,-1.195601442,-6.745561316,-0.058091081,-4.325132247,-5.558067275,-1.58053122,0.971906322,0.114760088,1.096404666,1.064222165,0.065370332,0.257209438,-0.693653969,-0.335701712,0.57705152,0.398348368,122.68,1
148574,-1.885147249,1.314905445,0.508300736,-1.09818523,-0.246396939,-0.603335915,0.083991139,1.035665998,-0.583854383,-0.662771566,0.127750026,-0.185438919,-1.684578507,1.284225456,0.050696925,1.021106337,-0.553810303,0.244737126,0.388816939,-0.095263077,-0.453652418,-1.639121606,0.081041379,-0.508459697,0.224764609,0.183254648,0.088177924,-0.058664937,11.22,0
148871,-7.614185372,-7.086439404,-1.742261005,-1.262065204,-3.533075488,0.773747973,0.225266915,1.126680999,-1.821079013,0.088095939,-0.079843432,-0.30572058,1.105709701,0.247271276,0.372293176,1.951387228,-0.28334089,1.749730756,-1.142488774,0.570005655,0.176357466,-0.304543781,-1.8732243,0.48215558,0.21976835,-0.188947212,0.702377454,-1.031881935,763.25,0
148909,-0.547593032,0.931731339,0.115368092,-0.651240028,1.298777931,-0.773529632,0.982014474,-0.141910945,-0.314123641,-1.085417051,-0.738764237,-0.283311311,-0.178580134,-0.930077789,-0.1609154,0.219631543,0.449476517,-0.234705713,-0.144479476,-0.087017198,-0.252863257,-0.788363507,-0.040836647,0.508770529,-0.39474551,0.119798853,-0.059023658,0.204421746,1.79,0
148918,1.907665926,-0.218699154,-0.435390131,1.071080233,-0.33814481,-0.102773705,-0.49633314,0.163972461,0.643631413,0.424206453,0.44860722,0.203087143,-1.139162747,0.610336509,0.518949178,0.911533461,-1.120617422,0.659549387,-0.252913718,-0.277371888,-0.110933584,-0.40364518,0.331269891,-0.584106082,-0.457966734,-0.953462596,0.036637758,-0.038346477,22.65,0
148972,1.859090512,-1.461991657,-0.882479849,-1.041809841,-0.368980594,1.293838497,-1.133626396,0.485497059,0.051298459,0.667244106,0.760722238,0.025610628,-0.766294229,-0.088565092,-0.253667039,0.474678534,0.778983356,-2.382225659,0.350296138,0.008715211,-0.077561848,-0.309064096,0.352462489,-1.685615419,-0.701752213,-0.46717577,0.032007469,-0.056810157,98.79,0
149096,1.184891123,3.152084205,-6.134779825,5.531252206,1.733866514,-1.816861466,-0.916696278,0.265568287,-3.158014235,-3.890169242,4.736593843,-4.162115192,-0.456696779,-10.26675811,-0.583018263,0.513470571,0.113665406,1.488620359,-1.805576714,0.336441866,0.124235616,-0.82386465,-0.079887356,0.02882779,0.389711469,0.060171071,0.485186935,0.326551572,0,1
149236,-1.370975773,-0.025464613,-2.774906916,2.650530185,4.511309291,-3.289343682,-0.118841442,-0.014279445,-0.932772844,-2.637441745,2.858776502,-0.553179939,-0.758491998,-6.455029103,-0.154020882,1.323832975,5.580209252,3.293687594,-0.137693582,0.701291827,-0.048061088,-0.59935003,0.072192995,-0.60035142,0.371330624,-0.370950985,0.011970249,0.145895339,1,1
149318,-0.812947937,1.432970849,-0.390243701,2.918049359,1.343038465,0.214500701,0.656535237,0.195220041,-1.77993455,1.149858771,-2.151616774,-0.433757873,1.124194542,0.273776792,-0.449983244,1.096364298,-1.138720059,0.186441652,-1.134365261,-0.428364953,0.33395699,0.930316222,0.11784355,-1.053044014,-0.300006116,0.128734077,-0.384303595,0.083990685,11.38,0
149582,-4.280583832,1.421100007,-3.908228843,2.94294608,-0.076205336,-2.002526,-2.874154733,-0.856005441,0.96367423,-3.235438957,3.341801927,-7.562860429,-1.847443427,-11.57142343,-1.481555842,-6.180918699,-9.285185983,-3.921722141,0.68551086,-0.19896278,-0.140061995,-0.90772022,-0.680107949,-0.349169893,0.056275892,-1.149922669,-1.80988612,0.723051433,1.1,1
149640,0.754315926,2.379821852,-5.137274493,3.818391722,0.043202652,-1.285451374,-1.766683621,0.756710662,-1.765722098,-3.263006726,3.592796832,-2.772348806,-0.074533654,-6.281093649,0.165978009,-2.679171246,-1.385556529,0.249056749,2.353452693,0.369662962,0.397057601,0.141165218,0.171984535,0.394273776,-0.444641837,-0.263189064,0.30470295,-0.044362275,2,1
149676,1.833191048,0.745332779,-1.133008713,3.893555977,0.858163817,0.910234501,-0.498200069,0.344703186,-0.667939096,0.398155065,0.613867739,-0.022561483,0.452018065,-2.969200956,-0.964967034,2.464449802,0.671240576,1.921021092,-1.616926588,-0.085578755,0.03928949,0.181651615,0.072980911,-0.155298849,-0.149891395,0.012792488,0.040853819,0.022903116,17.39,1
149881,2.014311511,-1.983926712,-0.783305282,-1.337511719,-1.857919908,-0.797341689,-1.216353188,-0.111481168,-0.737463336,1.544100038,-1.378859772,-1.839590205,-1.539517634,-0.109428825,0.2188162,-0.368449685,0.594789389,0.216574458,-0.295026197,-0.300984105,-0.084950063,-0.103132897,0.164935442,-0.152298363,-0.407002255,-0.176165806,-0.008661812,-0.026767853,149,0
150138,-2.150855045,2.187916628,-3.430515892,0.119476214,-0.173210022,0.290699944,-2.80898762,-2.679350506,-0.556684933,-4.485482704,1.903999262,-2.644219451,-0.982272877,-4.691150855,-0.693079752,-2.553250783,-3.483436267,-0.064852386,1.490328763,0.532145422,-0.073205306,0.561496277,-0.075034262,-0.437619179,0.353840756,-0.521338536,0.14446486,0.026588115,50,1
150139,-6.682831916,-2.714268045,-5.774530457,1.449792375,-0.661836408,-1.14864974,0.849686456,0.433427022,-1.315646389,-2.796331539,-0.448793726,-2.562602408,0.243482527,-1.181669391,0.004372872,-2.30259569,-4.446191869,-1.710463148,0.982728633,-1.928527193,0.220526295,1.187013204,0.335820817,0.215682964,0.803109992,0.044033342,-0.054987628,0.082337093,237.26,1
150215,1.860690103,-0.482695545,-0.928534164,0.550048511,-0.511259575,-0.28743866,-0.690067159,0.171034631,1.419584129,-0.469587339,0.457821505,-0.002131437,-1.468477984,-0.955963464,0.098272462,0.843373923,0.148072976,1.60951062,-0.014644266,-0.164736508,0.218572655,0.699740812,-0.020166284,-0.515932919,-0.092313964,-0.148841897,0.033656866,-0.019646106,55.95,0
150494,1.852889095,1.069592864,-1.776101273,4.617409969,0.770412982,-0.400859126,-0.040970122,0.089510463,-0.217705276,-0.3739273,-0.688453907,-1.463206924,-1.624155,-4.252465599,-1.340175884,1.7328728,2.934481224,1.437196572,-1.923308939,-0.288392191,-0.157868696,-0.176243752,0.027436946,-0.468006203,0.058062799,0.14826306,0.042277764,0.040572752,1,1
150887,-0.294577263,0.995595232,-1.532409723,0.066239029,1.117236133,-0.154770223,1.686913911,0.155989618,-1.374114084,-0.466907137,0.06913303,0.611780379,0.329497189,1.106924797,-1.003750339,0.095979417,-0.908011035,0.494200424,-0.114220573,0.036473549,0.375351273,0.698078353,0.020716769,0.086911516,0.517045171,-0.506504498,-0.178959931,-0.07460217,150,0
150949,-2.423534502,1.659092554,-3.071420549,2.588032647,1.13579117,-1.89238797,-2.588418177,-2.226592411,-1.670172757,-3.508924662,1.439322066,-1.959927496,0.767484552,-4.978118014,1.05856598,-0.997477451,-0.817261404,0.3077976,0.028484531,0.353898203,-0.934126825,0.922037918,-0.180255031,-0.281719118,0.299285024,-0.26380133,0.150155943,0.292112166,9.29,1
150974,-1.781048088,0.816664994,2.498665834,4.658719841,-0.565727907,2.540059819,-1.510274338,1.334359729,0.220773611,1.496769344,-3.031458687,-1.132413681,-1.07080534,-0.902238003,-0.763126774,-0.000251885,0.647637853,0.896776452,1.786865033,0.431599874,-0.052893815,0.355698424,-0.485380813,0.050553685,0.339837041,0.698661569,0.56586576,0.194980451,29.79,0
151029,-3.818213718,2.551337678,-4.759158316,1.636966959,-1.167900084,-1.678413388,-3.144732472,1.24510555,-1.692541354,-4.759931374,3.642256939,-4.165202323,0.703069875,-7.624316314,-1.4980124,-4.07999233,-6.717176548,-1.887549649,1.35674829,0.164453446,0.83768544,0.761712127,-0.417694266,-0.469712472,-0.225934236,0.586415249,-0.348107406,0.087776872,10.7,1
151124,0.262423509,0.662138857,0.123366727,-0.262790765,0.39187374,-0.945193634,1.004881378,-0.258771995,-0.154566987,-0.442341548,-1.072579226,0.016145651,-0.00917147,0.207433019,-0.160558355,-0.225891113,-0.296485905,-0.603874575,0.46289483,-0.080803557,-0.1715553,-0.442156895,0.187467076,-0.11323023,-0.914790119,0.148985656,0.068253683,0.100856236,26.99,0
151632,-0.686480481,1.452846585,-1.455115228,0.715317347,2.161903901,1.306852316,0.702524562,0.82685813,-1.084289092,-0.792783544,0.822916752,0.316620918,-0.47732345,-0.431243971,-0.064014462,-0.987157753,1.781224867,-0.135961158,0.089043815,0.009439601,0.164211549,0.644609356,-0.226288086,-1.063178917,-0.073224472,-0.294585199,0.368605694,0.170677031,17.3,0
151916,-5.488032171,3.329560681,-5.996296087,3.601719636,-2.023926036,-1.737393477,-4.39685932,0.228394068,-1.675883923,-3.991784632,3.737037681,-6.15018667,0.288738071,-8.760694519,2.344651195,-5.145637851,-6.293478628,-2.137186601,2.995244755,-0.551121115,1.71963126,0.34320916,0.133583642,0.833339534,-0.839775663,0.502009639,-1.937472846,1.521218373,0.01,1
151972,-6.618210883,3.835943307,-6.316453129,1.844111483,-2.476892421,-1.886718108,-3.817494617,0.613470204,-1.482121047,-4.868747268,3.35972194,-5.969161634,0.051189991,-8.724495602,0.776390603,-3.93938374,-7.164430302,-2.434671816,0.235226841,-0.953826983,1.636622306,0.038727306,0.278218166,0.786670357,0.063894559,0.154707097,-2.042402726,1.405140558,57.73,1
152036,-4.320609215,3.199938707,-5.799736054,6.502330236,0.378479253,-1.948246371,-2.167859505,-0.728206712,-1.977238317,-3.473410704,4.569193752,-9.321152631,-1.592517651,-14.26683628,0.467776602,-4.066208555,-6.626968177,-1.437158419,-0.215409738,-0.263686068,0.476660425,0.434278328,-0.136939918,-0.620071695,0.642530576,0.280717348,-2.649106749,0.53364094,1,1
152058,-3.576361778,3.299436221,-7.460433197,7.783634177,-0.398548658,-1.968441448,-3.110476193,-0.328403695,-1.574362845,-2.497560547,4.604170478,-9.001914856,-1.276324005,-13.96947063,1.256945353,-4.491629225,-5.969986931,-1.27466622,1.147783612,-0.181455201,0.540730752,0.719526342,0.379248749,-0.61696186,-0.442810814,0.359840689,-2.651824875,0.422184392,1,1
152098,-4.124316251,3.748596901,-7.926506608,7.763241791,-0.769374581,-2.031170883,-3.474549465,0.10712141,-1.55135159,-2.411272015,4.48003527,-8.832509725,-1.21516414,-13.72568461,1.232744415,-4.389687678,-5.810919817,-1.255422402,1.11403305,-0.181978583,0.547096801,0.687853881,0.429938704,-0.620601279,-0.369688286,0.367348754,-2.664767095,0.417100622,1,1
152144,1.685388196,-1.492499546,-3.13016834,-0.505281738,0.302453237,-0.666482091,0.702551098,-0.402463732,-1.150544218,1.117469979,-0.196459433,-0.717858988,-1.673124833,1.257959871,-0.765294288,-1.759418162,-0.200903062,1.615329416,-0.210166155,-0.082623915,0.061694573,-0.016393961,-0.389728659,0.130438191,0.406411822,0.979305958,-0.199911843,-0.05298088,309.96,0
152165,-4.673230766,4.195975762,-8.392422791,7.743215147,-1.138803489,-2.094899155,-3.839486567,0.543053448,-1.528448237,-2.325113441,4.35577002,-8.663030576,-1.153992528,-13.48170468,1.208453857,-4.287959839,-5.651765272,-1.235889255,1.080132893,-0.180278731,0.554184996,0.65607567,0.482417262,-0.624399457,-0.296288558,0.374802036,-2.678543769,0.412367567,1,1
152307,-5.222968176,4.64182735,-8.858204209,7.723501994,-1.507034956,-2.159483574,-4.205164096,0.979334284,-1.505637374,-2.239066261,4.231393304,-8.493487981,-1.092810847,-13.23755851,1.184086482,-4.186415178,-5.492535786,-1.216108113,1.046104511,-0.176673248,0.561892174,0.624206816,0.536428911,-0.628333712,-0.222651231,0.382208362,-2.693035689,0.407935126,1,1
152408,2.059147355,-0.96173846,-1.937373434,-0.90886692,-0.133915869,-0.705945874,-0.091334548,-0.222836559,-0.734217788,0.956051318,0.782989507,-0.229178948,-0.936836156,0.415333875,-1.281305927,0.44038161,0.424238932,-1.325691489,1.090169087,0.059235965,0.304242253,0.727737548,-0.03043404,0.74427308,0.276810146,-0.052035471,-0.082794035,-0.069040732,84.85,0
152502,1.861742538,-0.127349097,-2.108389565,0.465581193,0.466465931,-1.058499925,0.503970255,-0.448551966,0.454305515,-0.562692535,-0.774921556,0.435471121,1.25798197,-0.963852688,0.841581586,0.368300642,0.085258855,0.613904157,-0.220157799,0.145799851,0.239850577,0.638821968,-0.231061445,-0.681340057,0.336757265,-0.07787775,-0.019920573,-0.013638053,130.29,0
152529,2.049774881,-1.151254298,0.049588638,-0.48757603,-1.387791586,0.040003055,-1.403033275,0.036180863,0.309498371,0.776807642,-1.515678891,0.236947691,1.661461718,-0.748740965,1.027051124,-0.40940465,-0.869805607,1.849025299,-1.084486858,-0.40721009,-0.148283682,0.145216146,0.209237082,-0.625646717,-0.593060094,0.647234458,0.022860887,-0.027579903,48.76,0
152710,0.051075485,1.310426524,0.733222065,2.620281923,1.402357614,0.528488565,1.086014426,-0.146422713,-1.724332975,1.280166743,0.47086472,0.435541959,0.594974116,-0.142098601,-2.024734603,0.828290651,-1.274787147,0.134277305,-1.489434217,-0.125876997,0.229936135,0.766926567,-0.189623668,0.766852958,-0.14140075,-0.077277962,-0.297595395,-0.221816034,2.47,1
152802,1.322724251,-0.843910598,-2.096887538,0.759759069,-0.196377115,-1.166352579,0.482534011,-0.349790813,1.045007417,-1.474974161,0.011037451,0.483019028,0.66527282,-2.332793382,0.820578434,0.461206284,1.468051978,0.891705535,-0.45793404,0.585434737,0.133814675,-0.121562328,-0.20857369,-0.254751784,-0.098324402,-0.613874017,0.002654157,0.072385808,357.95,1
152952,-0.37225604,0.779089224,0.738642914,-0.650003418,0.727005196,-0.408400662,-0.393817592,-1.615281526,-0.31521467,-0.383395416,0.547758951,0.60067068,-0.739477605,0.681830461,-0.673614442,0.256660843,-0.484419131,-0.212089952,0.342575236,-0.449202731,1.16710524,-1.756101909,-1.020197355,-0.321819261,1.368815546,0.442963597,0.046432761,0.134799135,1.29,0
153029,2.143219911,-0.735989478,-1.192406861,-0.315157894,-0.683230758,-1.069435712,-0.286131003,-0.265941564,-0.263537028,0.872600598,-1.271120268,-0.513721913,-0.942669587,0.335871231,-0.17639781,-1.738284851,0.185749894,0.51146937,-0.560663629,-0.682263948,-0.619798845,-1.23035567,0.370505809,-0.139318746,-0.382540094,0.402041366,-0.063904594,-0.061509864,18.72,0
153089,0.306691977,-2.71960404,-2.649326455,2.113597096,-0.540307306,-0.819940244,1.737345168,-0.570808868,0.304623946,-0.11848182,-1.251393768,-0.376009987,-1.433806155,0.998981279,-0.253872955,-0.538091887,-0.049048168,-0.289897787,-0.473389098,1.433841514,0.571220194,-0.220135321,-0.781869685,-0.069137729,0.094015588,-0.575888453,-0.192328407,0.089938397,902,0
153316,-2.057302574,2.308460246,-1.38000767,-0.894599336,-0.446775154,-0.720593709,-0.148827237,1.222551598,-0.06568585,0.396978239,0.312091348,1.643597757,0.902461719,0.777593711,-1.156263757,0.384373116,-0.304054717,-0.284160574,0.122457435,0.167934111,-0.201858809,-0.558462895,0.225528362,-0.398956098,-0.197965187,0.157084443,0.169151355,0.142665756,13.99,0
153333,0.341085958,0.934870591,-0.316627778,0.819781704,0.502938769,-0.26769635,0.561899617,-0.235219202,-0.457043057,0.594937753,0.552679789,0.281880134,0.048898276,0.744625885,1.179226352,-1.015071959,-0.022456063,1.103606731,2.880542109,0.122898201,0.486853666,1.53319711,-0.143984464,-0.425822578,-1.158996907,0.113364075,0.056040903,0.269891758,1.15,0
153583,2.074303559,-0.046639289,-1.124126543,0.380500235,-0.065267477,-1.128245646,0.185048583,-0.329179082,0.541569472,0.07191824,-0.861627491,0.425612755,0.156898368,0.253021517,0.043326674,-0.065431815,-0.34556192,-0.829909707,0.201531752,-0.216965999,-0.298682636,-0.720333843,0.321882492,-0.108574006,-0.276127806,0.204944762,-0.070335303,-0.061428982,0.99,0
153613,-1.478027461,0.495777088,2.41768069,-2.271905111,-0.099513634,1.257676494,-0.203591129,-3.564043779,2.180963787,2.807167733,-0.875830518,-0.976455563,-0.104584976,-3.074054394,-1.087890726,0.161044441,-0.149393502,-1.392256005,0.643475103,0.535093311,2.040369558,0.115888716,0.008207336,0.582272495,-0.263964249,-0.407697842,-0.687993584,-1.137953082,1,0
153653,-5.192496426,3.164721173,-5.04767906,2.24659736,-4.011781405,-0.638908045,-2.873463269,1.576317573,-2.861985991,-2.120457595,1.863595737,-3.620251763,-1.480714422,-1.583343405,-1.230469222,-1.20229797,-6.167636538,-2.651539049,0.013587706,-1.850469964,1.167243794,-1.006617493,0.774561804,0.063396917,-0.390657771,1.884740675,-1.742557515,-0.082215935,247.86,1
153761,1.146259267,1.403458243,-4.159148191,2.660107057,-0.323216827,-1.836070894,-1.623740059,0.259562498,-1.13204415,-3.356473714,3.646477838,-3.002684156,-0.64750058,-5.945003313,0.174650037,-1.475639514,-3.082273525,0.224739755,-0.300930779,0.284830656,0.564449516,0.445743912,-0.141136197,-0.265517116,0.36225992,-0.416062098,0.507369853,0.243744114,51.37,1
153834,-0.06243725,-0.00331616,-0.504850527,-0.348605441,1.030852899,0.522795703,1.643281845,-0.154460659,0.00727118,-0.552888899,-0.398135434,-0.311832237,-0.947183327,0.541071508,1.048620623,-1.578389517,0.502142322,-1.453339555,-0.873893526,0.146751284,0.332006645,1.027564291,0.310792091,-1.135642529,-0.54210042,-0.183784574,-0.062634881,-0.125786158,174.05,0
153875,-0.613695895,3.698772414,-5.534941162,5.620486385,1.64926285,-2.335144981,-0.907188473,0.706362095,-3.747646125,-4.230983836,4.436319074,-4.503801216,-0.954361346,-9.861372108,-0.505329037,0.269281953,0.591319064,1.79599192,-1.08520791,0.354772933,0.319260754,-0.471378905,-0.075890411,-0.667909265,-0.642848416,0.070600107,0.488409528,0.292344974,0,1
154068,2.058133209,-0.087813655,-1.10349651,0.396041417,-0.111202038,-1.097595792,0.143413751,-0.283550112,0.601045121,0.07581654,-0.816976854,0.237875283,-0.298808547,0.350747196,0.133277094,-0.125822166,-0.236085931,-0.890027694,0.103296498,-0.252194699,-0.29228923,-0.71884276,0.342690587,-0.093951161,-0.316604978,0.206675594,-0.070077994,-0.062009328,1.79,0
154181,-0.549615438,2.219074693,-3.522024322,0.236995179,1.087468857,-1.235530093,-0.279312557,0.51436071,-1.849927421,-3.443819022,2.214000287,-1.68983551,0.498437678,-4.393633602,-1.270841395,-1.176628722,-1.85973897,-0.049418588,0.38526261,0.126517943,0.364130241,0.21042809,-0.366018663,0.015802567,0.34921154,0.647302275,0.171929195,0.117188228,0.76,1
154266,1.990258827,0.194514448,-1.604860178,1.404045784,0.439623545,-1.133804807,0.696130929,-0.44596873,0.143246505,0.237882632,-0.90870807,0.522472581,0.111451038,0.464508278,-0.556875066,-0.754201593,-0.147233741,-0.702031795,-0.232562654,-0.237272697,0.066343648,0.394115584,-0.023928163,0.003521132,0.463267123,-0.492851096,-0.016013253,-0.057738397,28.62,0
154278,-1.600211299,-3.488130181,-6.459302807,3.246815663,-1.614607699,-1.260374549,0.288223322,-0.048963991,-0.734974618,-4.441484081,2.944374842,-3.805468984,-2.102226835,-6.106183273,-0.6417364,-1.555962896,-2.084067071,0.394247353,0.083379723,3.189354896,1.191174807,-0.967141445,-1.463420524,-0.624230851,-0.176461532,0.400348351,0.152946864,0.477774925,1504.93,1
154309,-0.082983465,-3.935918924,-2.616708986,0.163310075,-1.400951828,-0.809419405,1.50157984,-0.470999587,1.519743199,-1.134453811,0.713877646,0.979674835,-1.339031266,0.984993219,-0.382470968,-0.934615796,-0.052419435,0.511161784,0.731998749,1.878611603,0.70267204,-0.182304776,-0.921016986,0.111635488,-0.071622212,-1.125881096,-0.170947427,0.126221383,1096.99,1
154493,-7.381546986,-7.449015159,-4.696286524,3.72843915,6.198304347,-6.406266634,-5.83145156,1.457174919,-0.64620258,-4.02912872,2.528943021,-3.308721722,-1.992009689,-5.757216082,-0.877323474,-1.547551823,-1.909016786,0.50056747,0.136722438,2.932758126,1.176574848,-0.978692051,-0.278330343,-0.635873794,0.12353944,0.404729308,0.704914654,-1.229991682,35,1
154599,0.667713641,3.041502376,-5.845111956,5.967587038,0.213863333,-1.462922811,-2.688760584,0.677763512,-3.447595896,-4.707570806,4.905819865,-5.208373972,0.53249838,-10.5440114,-1.307418701,-2.133593488,-5.133081491,-1.062150781,-0.819371096,0.558424598,0.329760146,-0.941383472,-0.006074662,-0.958925352,0.239297865,-0.067355679,0.821047586,0.426175252,6.74,1
154657,-0.679520574,4.672552752,-6.81479844,7.14350012,0.928653839,-1.873013153,-2.306689021,0.993701928,-4.944054156,-5.576418796,5.783654439,-6.117703911,0.614164841,-12.45149866,0.427152478,-2.255853807,-2.128026554,0.706765029,1.093825798,0.872005531,0.566848532,-0.321691498,-0.281324568,-1.120256038,-0.073394345,0.55353043,0.760541928,0.386741821,0.77,1
154680,1.973810237,0.313115478,-2.441205703,1.495364917,0.891927017,-0.921381155,0.608826282,-0.248048774,0.360644383,-0.331601174,-0.911471694,-0.837948668,-1.790931041,-0.690369253,-0.143916587,-0.11761367,1.048603734,0.265331682,-0.387251013,-0.253616296,-0.044372065,-0.06815722,-0.015870381,0.439214431,0.432732255,-0.513379349,-0.017507211,-0.020929275,40.46,0
155054,-0.512348994,4.82706042,-7.973939249,7.334058516,0.367703645,-2.055129085,-2.9358557,1.431008131,-4.544722244,-5.258095976,5.716318695,-5.810407126,0.723292646,-12.28913339,0.378773196,-2.020734381,-2.039702617,0.658182927,0.832574035,0.80410133,0.535619751,-0.45949592,-0.009363668,-1.140435794,-0.006445269,0.52797033,0.558880996,0.126516762,0.77,1
155065,0.053993662,0.602507187,-0.434751975,0.437417998,-0.306754406,-0.408158875,-0.038853054,0.553244801,0.466098521,-1.028939327,0.19546537,0.259681105,-1.487035434,-0.972506121,-2.033259872,-0.056479461,1.122496932,0.980957621,0.420494167,-0.27898824,0.333417402,1.141406978,-0.090571601,0.041126342,-0.319783309,0.602319354,-0.093840981,-0.063515271,31.6,0
155359,-1.067713272,5.262312109,-8.438567066,7.3164873,0.008253573,-2.12593632,-3.307035735,1.869837523,-4.522583624,-5.172811823,5.591126194,-5.640417458,0.784510039,-12.04380562,0.353814875,-1.920558168,-1.879928279,0.679751299,0.797641375,0.821404549,0.547789787,-0.491959822,0.055914134,-1.145368535,0.068951346,0.535054735,0.539263072,0.124255056,0.77,1
155535,0.711155482,2.617104907,-4.722363221,5.842969959,-0.600179299,-1.646313177,-2.785198366,0.540367735,-3.044029097,-3.92650994,2.757837459,-5.437353689,0.546878907,-8.396572967,-0.810715739,-3.014293978,-6.642482263,-2.584028224,-0.820354415,0.461031944,0.360500882,-0.86552551,0.139978108,-0.336237871,0.128449338,-0.155645815,0.799459946,0.392170236,3.9,1
155542,1.868225752,1.363077038,-1.994934283,4.173515744,1.23975095,-0.746186462,0.572730531,-0.13123484,-1.551838521,0.228849431,1.701894708,0.144622386,0.104087684,-2.954166723,-1.374121926,1.889417455,1.714510739,1.104659911,-1.597440213,-0.172216498,-0.301001481,-0.818972281,0.206812307,-0.263683032,-0.114958101,-0.240672124,-0.006629449,0.017257735,3.14,1
155548,1.878230031,1.325629574,-2.333468993,4.233151214,1.355183996,-0.853508247,0.716025068,-0.164909789,-1.502344505,0.259411077,1.451237548,-0.280523277,-0.756794072,-2.757556767,-1.706285018,1.587460391,1.929349691,1.189432903,-1.530162326,-0.226108021,-0.15213079,-0.360735866,0.043414406,-0.242379536,0.171097766,-0.002600988,-0.026666567,0.005237667,7.06,1
155554,-1.040067223,3.106702664,-5.409027199,3.109903424,-0.88723704,-2.497521836,-2.073347463,0.639818099,-3.013330572,-5.954838297,3.586394509,-5.517147627,0.683652475,-8.560422876,1.856094916,-4.878248088,-4.335998012,-1.377191085,3.057381742,1.054390103,0.773960868,0.21486842,-0.184233022,-0.284091371,0.493466609,0.732328821,0.675066703,0.337076231,94.82,1
155591,-0.123845064,0.86379088,0.19364529,-0.619492137,0.525090214,-1.056934958,1.00677409,-0.248113139,0.002553355,-0.305009282,-1.00993274,0.213429838,0.277588077,0.018746432,-0.406123197,-0.070310575,-0.484778874,-0.734348901,-0.019995278,-0.047127733,-0.255900442,-0.572475622,0.125308449,-0.112941239,-0.455593819,0.136832445,0.123508742,0.084971063,3.58,0
155653,0.093116739,0.957093492,-0.337610457,-0.622310302,0.864296934,-0.599009942,0.846999519,0.052337106,-0.25013504,-0.653073679,1.049796463,0.380622944,-0.539182233,-0.725524339,-0.901141296,0.510676336,0.18781507,0.290864449,0.014466427,-0.001314664,-0.286170162,-0.734258069,0.105506443,0.648682319,-0.483102014,0.088103146,0.21568154,0.07461149,3.59,0
155662,-1.928613267,4.601505587,-7.124052978,5.716088037,1.026578545,-3.189073067,-2.261896902,1.185096356,-4.441941615,-6.64615383,3.827868091,-6.518648822,0.251136548,-12.45670595,-0.649166482,-1.283145,-2.718559725,-0.085466089,-2.097385471,0.328795983,0.602290585,-0.541287465,-0.354639279,-0.701492058,-0.030972982,0.034069878,0.573393032,0.294686316,0.77,1
155715,0.846337384,-2.119308594,-2.115006801,0.534922799,-0.417866319,-0.426971795,0.867346374,-0.32939592,0.056923728,0.042530867,1.048497632,0.868237213,0.165391809,0.73776169,0.039773957,0.328471471,-0.717622594,0.350228668,-0.141806173,1.107354634,0.636158042,0.468386184,-0.474119725,0.87254881,-0.186072285,0.664474836,-0.216096995,0.035543207,627.85,0
155965,-1.201397783,4.864535181,-8.328823316,7.652399362,-0.167445106,-2.76769465,-3.176420951,1.62327868,-4.367227625,-5.533443029,4.106404559,-6.331824796,0.671784815,-12.15658658,1.020251785,-2.110863433,-1.558544528,0.195991826,0.502453451,0.59702555,0.532320016,-0.556913022,0.1924444,-0.698588444,0.025002716,0.514967603,0.378105296,-0.053132794,0.77,1
156685,-0.129777611,0.141547455,-0.89470187,-0.457662245,0.810607981,-0.504723385,1.373587546,-0.209476451,0.208493954,-1.613618339,-0.800150416,0.501435242,1.118014326,-1.816384147,-0.681282551,0.10594645,0.71659131,0.205284623,-0.051322097,0.399447041,-0.032643295,-0.246526436,0.484107765,0.359636577,-0.435972451,-0.248480312,0.021526925,0.109191897,187.11,1
